Symbol,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Ratio
LUV,27.0,0.02,0.01,0.02,0.0,-,2,215,49.22%,0.07407407407407407
LUV,27.5,0.01,0.01,0.02,-0.02,-66.67%,39,166,40.63%,0.03636363636363637
LUV,28.0,0.03,0.03,0.04,-0.02,-40.00%,15,5110,37.89%,0.10714285714285715
LUV,28.5,0.06,0.05,0.07,-0.07,-53.85%,54,1316,33.59%,0.21052631578947367
LUV,29.0,0.13,0.12,0.14,-0.06,-31.58%,103,734,30.47%,0.44827586206896547
LUV,29.5,0.25,0.27,0.29,-0.09,-26.47%,128,713,28.52%,0.847457627118644
LUV,30.0,0.53,0.51,0.55,-0.07,-11.67%,93,471,26.76%,1.7666666666666668
LUV,30.5,0.96,0.9,0.97,-0.1,-9.43%,105,517,31.06%,3.1475409836065573
LUV,31.0,1.31,1.33,1.45,-0.03,-2.24%,16,191,38.48%,4.225806451612903
LUV,31.5,1.91,1.8,1.98,0.0,-,10,74,52.15%,6.063492063492063
LUV,32.0,2.46,2.28,2.41,0.05,+2.07%,5,86,47.66%,7.6875
LUV,32.5,2.91,2.79,2.91,0.23,+8.58%,1,11,54.69%,8.953846153846154
LUV,33.0,3.5,3.25,3.45,0.0,-,1,29,71.88%,10.606060606060606
LUV,33.5,2.52,3.75,3.95,0.0,-,-,0,79.30%,7.522388059701493
LUV,34.0,4.84,4.2,4.5,0.0,-,-,0,96.88%,14.235294117647058
LUV,35.0,4.73,5.25,5.45,0.0,-,21,0,100.00%,13.514285714285714
LUV,36.0,5.1,6.25,6.4,0.0,-,-,0,94.53%,14.166666666666666
LUV,40.0,8.4,10.6,10.85,0.0,-,8,0,219.53%,21.000000000000004
MRK,90.0,0.01,0.0,0.07,-0.11,-91.67%,20,20,107.81%,0.011111111111111112
MRK,94.0,0.07,0.0,0.26,0.0,-,-,0,110.94%,0.07446808510638298
MRK,96.0,0.06,0.0,0.32,0.0,-,20,1,105.86%,0.0625
MRK,97.0,0.05,0.0,0.15,0.0,-,20,7,89.45%,0.051546391752577324
MRK,98.0,0.06,0.0,0.03,0.0,-,24,14,68.75%,0.061224489795918366
MRK,99.0,0.02,0.0,0.03,0.0,-,-,140,65.63%,0.0202020202020202
MRK,100.0,0.01,0.0,0.03,0.0,-,1,117,61.72%,0.01
MRK,101.0,0.2,0.0,0.03,0.0,-,1,6,58.59%,0.19801980198019803
MRK,102.0,0.24,0.0,0.03,0.0,-,1,105,54.69%,0.2352941176470588
MRK,103.0,0.14,0.0,0.03,0.0,-,1,106,51.56%,0.1359223300970874
MRK,104.0,0.05,0.0,0.03,0.0,-,1,3,52.73%,0.04807692307692308
MRK,105.0,0.04,0.0,0.03,0.0,-,21,80,49.22%,0.0380952380952381
MRK,106.0,0.04,0.0,0.05,0.0,-,1,45,49.22%,0.03773584905660377
MRK,107.0,0.01,0.0,0.02,0.0,-,25,130,39.84%,0.009345794392523364
MRK,108.0,0.02,0.0,0.02,-0.01,-33.33%,1,20,35.94%,0.018518518518518517
MRK,109.0,0.02,0.01,0.02,0.0,-,207,221,32.81%,0.01834862385321101
MRK,110.0,0.02,0.01,0.03,0.0,-,1,173,30.86%,0.018181818181818184
MRK,111.0,0.03,0.02,0.03,0.0,-,52,496,27.34%,0.02702702702702703
MRK,112.0,0.04,0.03,0.04,-0.12,-75.00%,22,112,24.81%,0.03571428571428571
MRK,113.0,0.07,0.06,0.08,0.0,-,117,245,24.02%,0.06194690265486726
MRK,114.0,0.12,0.11,0.13,-0.01,-7.69%,217,200,22.27%,0.10526315789473684
MRK,115.0,0.23,0.2,0.22,0.07,+43.75%,42,460,20.56%,0.2
MRK,116.0,0.41,0.36,0.43,0.1,+32.26%,124,754,20.19%,0.35344827586206895
MRK,117.0,0.73,0.66,0.74,0.26,+55.32%,71,560,19.19%,0.6239316239316239
MRK,118.0,0.98,1.12,1.21,0.22,+28.95%,40,167,18.21%,0.8305084745762711
MRK,119.0,1.33,1.73,1.87,-0.14,-9.52%,28,172,17.58%,1.1176470588235294
MRK,120.0,2.27,2.5,2.81,0.07,+3.18%,1,11,21.53%,1.8916666666666668
MRK,121.0,3.55,3.45,3.75,0.17,+5.03%,7,5,24.41%,2.933884297520661
MRK,122.0,4.35,4.45,4.7,0.02,+0.46%,3,1,26.56%,3.5655737704918025
MRK,123.0,4.65,5.45,5.65,-0.45,-8.82%,6,6,27.64%,3.7804878048780495
MRK,125.0,7.08,7.45,7.65,-0.17,-2.34%,8,7,34.96%,5.664000000000001
MRK,126.0,13.9,8.45,8.7,0.0,-,-,0,42.38%,11.031746031746032
MU,44.0,0.04,0.0,0.03,0.0,-,-,1,125.00%,0.09090909090909091
MU,45.0,0.01,0.0,0.02,0.0,-,15,79,112.50%,0.022222222222222223
MU,46.0,0.02,0.0,0.02,0.0,-,2,122,106.25%,0.043478260869565216
MU,47.0,0.02,0.0,0.02,0.0,-,2,149,96.88%,0.0425531914893617
MU,48.0,0.03,0.0,0.02,0.0,-,1,346,90.63%,0.0625
MU,49.0,0.01,0.0,0.02,0.0,-,50,2975,84.38%,0.020408163265306124
MU,50.0,0.01,0.0,0.02,0.0,-,2,4209,76.56%,0.02
MU,51.0,0.01,0.0,0.02,0.0,-,1,289,70.31%,0.0196078431372549
MU,52.0,0.02,0.0,0.02,0.0,-,32,3211,62.50%,0.038461538461538464
MU,53.0,0.01,0.0,0.02,0.0,-,1,172,56.25%,0.018867924528301886
MU,54.0,0.02,0.0,0.03,0.0,-,1,138,52.34%,0.037037037037037035
MU,55.0,0.01,0.01,0.02,-0.02,-66.67%,9,1559,46.88%,0.018181818181818184
MU,56.0,0.03,0.02,0.03,-0.01,-25.00%,12,444,42.97%,0.053571428571428575
MU,57.0,0.04,0.04,0.05,-0.04,-50.00%,53,944,38.67%,0.07017543859649124
MU,57.5,0.06,0.05,0.07,-0.05,-45.45%,102,183,37.31%,0.10434782608695652
MU,58.0,0.09,0.08,0.1,-0.05,-35.71%,622,577,35.94%,0.15517241379310345
MU,59.0,0.19,0.18,0.21,-0.1,-34.48%,4233,1969,33.79%,0.3220338983050847
MU,60.0,0.4,0.41,0.44,-0.13,-24.53%,942,7202,32.62%,0.6666666666666667
MU,61.0,0.82,0.77,0.84,-0.18,-18.00%,3833,1208,31.59%,1.3442622950819672
MU,62.0,1.49,1.37,1.45,-0.06,-3.87%,338,1645,31.35%,2.403225806451613
MU,63.0,2.11,2.11,2.3,-0.27,-11.34%,26,994,35.35%,3.349206349206349
MU,64.0,3.3,3.05,3.2,0.02,+0.61%,67,245,38.09%,5.15625
MU,65.0,4.1,3.95,4.2,0.05,+1.23%,14,140,46.39%,6.3076923076923075
MU,66.0,6.25,4.9,5.15,1.1,+21.36%,20,55,48.63%,9.469696969696969
MU,67.0,6.8,6.0,6.2,0.2,+3.03%,9,19,61.72%,10.149253731343283
MU,68.0,7.8,6.95,7.2,1.4,+21.88%,22,19,68.95%,11.470588235294118
MU,69.0,7.45,7.95,8.2,0.0,-,50,0,75.98%,10.797101449275361
MU,70.0,8.7,8.95,9.2,0.0,-,6,6,50.00%,12.428571428571427
MU,71.0,10.5,9.9,10.2,0.0,-,40,0,89.06%,14.788732394366196
MU,76.0,14.4,14.9,15.2,0.0,-,1,0,119.14%,18.947368421052634
MU,80.0,16.8,18.95,19.2,0.0,-,-,0,93.75%,21.000000000000004
MU,85.0,23.35,23.95,24.2,0.0,-,2,0,112.50%,27.47058823529412
NOW,290.0,0.05,0.0,0.05,0.0,-,-,5,136.72%,0.017241379310344827
NOW,310.0,0.05,0.0,0.05,0.0,-,-,4,116.41%,0.016129032258064516
NOW,320.0,0.15,0.0,0.05,0.0,-,2,23,107.03%,0.046875
NOW,340.0,0.21,0.0,0.8,0.0,-,1,0,123.34%,0.061764705882352944
NOW,355.0,0.1,0.0,0.35,0.0,-,6,6,93.36%,0.028169014084507043
NOW,360.0,0.05,0.0,0.8,0.0,-,2,7,99.71%,0.013888888888888888
NOW,365.0,0.05,0.0,0.8,0.0,-,1,5,93.95%,0.013698630136986302
NOW,370.0,0.05,0.0,0.05,0.0,-,1,14,61.72%,0.013513513513513514
NOW,375.0,0.05,0.0,0.8,0.0,-,50,53,82.47%,0.013333333333333334
NOW,380.0,0.08,0.0,0.15,0.0,-,81,153,60.16%,0.021052631578947368
NOW,382.5,0.07,0.0,0.35,0.0,-,1,1,64.84%,0.018300653594771243
NOW,385.0,0.05,0.0,0.05,0.0,-,13,5,52.73%,0.012987012987012988
NOW,387.5,0.2,0.0,0.85,0.0,-,3,12,69.04%,0.05161290322580645
NOW,390.0,0.07,0.0,0.05,0.0,-,6,171,48.44%,0.01794871794871795
NOW,395.0,0.1,0.0,0.2,-0.08,-44.44%,5,172,53.17%,0.025316455696202535
NOW,397.5,0.15,0.0,0.1,0.0,-,101,122,45.61%,0.03773584905660377
NOW,400.0,0.1,0.05,0.15,-0.1,-50.00%,16,365,45.90%,0.025
NOW,405.0,0.17,0.05,0.3,-0.15,-46.87%,17,365,46.00%,0.04197530864197531
NOW,410.0,0.12,0.2,0.3,-0.3,-71.43%,9,177,40.53%,0.029268292682926828
NOW,415.0,0.4,0.35,0.45,-0.39,-49.37%,37,260,38.09%,0.0963855421686747
NOW,420.0,0.65,0.6,0.8,-0.44,-40.37%,54,209,37.16%,0.15476190476190477
NOW,425.0,1.04,1.05,1.25,-0.7,-40.23%,67,193,35.08%,0.2447058823529412
NOW,430.0,1.9,1.8,2.1,-1.28,-40.25%,50,132,34.08%,0.4418604651162791
NOW,432.5,1.85,2.35,2.75,-1.6,-46.38%,2,22,34.03%,0.42774566473988446
NOW,435.0,3.0,3.0,3.5,-1.6,-34.78%,43,105,33.75%,0.6896551724137931
NOW,437.5,3.85,3.8,4.2,-1.65,-30.00%,39,38,32.39%,0.88
NOW,440.0,4.65,4.7,5.2,-2.43,-34.32%,318,45,31.89%,1.0568181818181819
NOW,442.5,5.5,5.9,6.4,-4.6,-45.54%,26,16,31.58%,1.2429378531073447
NOW,445.0,7.0,7.2,7.8,-3.08,-30.56%,60,164,31.43%,1.5730337078651686
NOW,447.5,7.2,8.7,9.3,-8.04,-52.76%,22,32,30.90%,1.6089385474860336
NOW,450.0,10.2,10.3,11.2,-3.98,-28.07%,95,23,31.85%,2.2666666666666666
NOW,452.5,12.15,12.1,13.1,-8.05,-39.85%,10,83,32.00%,2.685082872928177
NOW,455.0,22.9,13.4,15.6,0.0,-,2,13,35.86%,5.032967032967033
NOW,457.5,23.71,15.5,17.9,0.0,-,7,10,37.99%,5.182513661202186
NOW,460.0,15.2,17.8,19.8,-9.5,-38.46%,20,29,36.16%,3.304347826086956
NOW,462.5,29.29,20.1,22.2,0.0,-,1,47,38.29%,6.332972972972972
NOW,465.0,27.8,22.8,24.5,0.0,-,3,10,39.06%,5.978494623655914
NOW,467.5,31.2,25.1,27.7,0.0,-,1,0,49.54%,6.67379679144385
NOW,470.0,25.0,27.5,29.5,-13.75,-35.48%,1,9,44.75%,5.319148936170213
NOW,475.0,42.4,32.7,34.8,0.0,-,1,0,54.10%,8.926315789473684
NOW,480.0,35.9,37.5,39.6,0.0,-,3,0,56.93%,7.479166666666666
NOW,482.5,38.8,39.6,42.0,0.0,-,3,0,58.08%,8.041450777202073
NOW,485.0,29.7,42.7,44.3,0.0,-,-,0,57.30%,6.123711340206185
NOW,487.5,43.6,45.0,46.6,0.0,-,2,0,55.71%,8.943589743589744
NOW,490.0,38.1,47.7,49.2,0.0,-,1,0,60.16%,7.775510204081633
NOW,500.0,48.0,57.7,59.6,0.0,-,2,0,76.90%,9.6
NOW,510.0,65.7,67.2,68.8,0.0,-,1,0,64.75%,12.88235294117647
NOW,550.0,81.0,107.7,109.8,0.0,-,1,0,89.06%,14.727272727272728
PFE,30.0,0.01,0.0,0.02,0.0,-,5,6,98.44%,0.03333333333333333
PFE,31.0,0.02,0.0,0.0,0.0,-,2,3,50.00%,0.06451612903225806
PFE,32.0,0.02,0.0,0.02,0.0,-,25,28,76.56%,0.0625
PFE,33.0,0.01,0.0,0.02,0.0,-,1,67,65.63%,0.030303030303030304
PFE,34.0,0.01,0.0,0.01,0.0,-,50,1140,50.00%,0.029411764705882356
PFE,34.5,0.02,0.0,0.01,0.0,-,851,887,48.44%,0.057971014492753624
PFE,35.0,0.01,0.0,0.01,0.0,-,11,542,42.19%,0.028571428571428574
PFE,35.5,0.01,0.0,0.01,0.0,-,30,895,37.50%,0.028169014084507043
PFE,36.0,0.03,0.0,0.02,0.02,+200.00%,5,609,35.16%,0.08333333333333333
PFE,36.5,0.02,0.02,0.0,0.0,-,395,730,12.50%,0.0547945205479452
PFE,37.0,0.04,0.04,0.05,0.0,-,558,826,28.52%,0.10810810810810811
PFE,37.5,0.1,0.09,0.1,-0.01,-9.09%,426,1777,26.56%,0.2666666666666667
PFE,38.0,0.23,0.23,0.25,0.01,+4.55%,428,3795,28.13%,0.6052631578947368
PFE,38.5,0.51,0.51,0.55,0.08,+18.60%,173,1649,33.59%,1.3246753246753247
PFE,39.0,0.94,0.89,0.99,0.12,+14.63%,106,1248,43.26%,2.41025641025641
PFE,39.5,1.29,1.34,1.52,-0.01,-0.77%,248,358,50.39%,3.2658227848101267
PFE,40.0,1.88,1.84,1.96,0.02,+1.08%,100,885,58.20%,4.7
PFE,40.5,2.43,2.28,2.52,0.0,-,1,112,67.38%,6.000000000000001
PFE,41.0,2.86,2.83,3.05,0.09,+3.25%,35,297,79.10%,6.97560975609756
PFE,41.5,3.4,3.25,3.55,0.0,-,1,21,83.98%,8.19277108433735
PFE,42.0,3.8,3.8,4.05,0.42,+12.43%,20,663,93.95%,9.047619047619047
PFE,42.5,3.1,4.3,4.55,0.0,-,112,111,101.56%,7.294117647058823
PFE,43.0,4.76,4.8,5.1,0.0,-,1,73,111.13%,11.069767441860465
PFE,43.5,5.1,5.25,5.6,0.0,-,6,79,116.02%,11.724137931034482
PFE,44.0,5.8,5.8,6.1,0.0,-,1,55,125.20%,13.18181818181818
PFE,44.5,5.95,6.3,6.6,0.0,-,1,4,132.03%,13.370786516853933
PFE,45.0,6.93,6.8,7.05,-0.17,-2.39%,1,33,135.94%,15.4
PFE,45.5,7.15,7.3,7.55,0.0,-,20,20,142.19%,15.714285714285714
PFE,46.0,7.65,7.75,8.1,0.0,-,6,13,148.24%,16.630434782608695
PFE,47.0,8.05,8.8,9.1,0.0,-,1,64,163.09%,17.127659574468087
PFE,48.0,7.76,9.4,9.5,0.0,-,14,14,0.00%,16.166666666666664
PFE,49.0,10.5,10.75,11.05,0.0,-,2,5,179.30%,21.428571428571427
PFE,51.0,12.15,12.75,13.1,0.0,-,2,2,203.13%,23.823529411764707
PFE,52.0,14.1,13.8,14.05,0.0,-,4,10,212.89%,27.115384615384613
PFE,55.0,16.25,16.75,17.1,0.0,-,1,11,240.43%,29.545454545454547
PFE,60.0,21.4,21.8,22.05,0.0,-,1,58,281.64%,35.666666666666664
PNC,65.0,0.05,0.0,0.5,0.0,-,-,10,283.20%,0.07692307692307693
PNC,90.0,0.3,0.0,0.5,0.0,-,30,72,138.48%,0.3333333333333333
PNC,91.0,0.3,0.0,0.5,0.0,-,-,3,133.40%,0.32967032967032966
PNC,92.0,0.18,0.0,0.5,0.0,-,-,4,128.32%,0.19565217391304346
PNC,93.0,0.09,0.0,0.5,0.0,-,15,26,123.44%,0.0967741935483871
PNC,94.0,0.05,0.0,0.1,-0.02,-28.57%,9,162,90.63%,0.05319148936170213
PNC,95.0,0.15,0.0,0.25,0.0,-,4,109,99.80%,0.15789473684210525
PNC,96.0,0.05,0.0,0.5,0.0,-,3,24,108.40%,0.052083333333333336
PNC,97.0,0.4,0.0,0.5,0.0,-,-,10,103.52%,0.4123711340206186
PNC,98.0,0.05,0.0,0.5,0.0,-,9,29,98.63%,0.05102040816326531
PNC,99.0,0.05,0.0,0.25,0.0,-,15,227,81.84%,0.050505050505050504
PNC,100.0,0.05,0.0,0.05,-0.05,-50.00%,2,1388,60.55%,0.05
PNC,101.0,0.04,0.0,0.1,-0.06,-60.00%,2,246,62.89%,0.039603960396039604
PNC,102.0,0.1,0.0,0.05,0.0,-,2,7,53.13%,0.09803921568627451
PNC,103.0,0.28,0.05,0.1,0.0,-,16,23,58.59%,0.2718446601941748
PNC,104.0,0.06,0.0,0.15,-0.14,-70.00%,200,101,54.49%,0.05769230769230769
PNC,105.0,0.1,0.05,0.15,-0.01,-9.09%,7,275,53.13%,0.09523809523809523
PNC,106.0,0.17,0.05,0.2,0.0,-,4,432,50.98%,0.16037735849056606
PNC,107.0,0.15,0.1,0.2,-0.01,-6.25%,7,364,51.66%,0.14018691588785046
PNC,108.0,0.25,0.15,0.25,0.0,-,6,161,49.61%,0.23148148148148145
PNC,109.0,0.34,0.2,0.3,0.07,+25.93%,4,361,46.88%,0.3119266055045872
PNC,110.0,0.3,0.25,0.35,-0.2,-40.00%,14,515,43.65%,0.2727272727272727
PNC,111.0,0.45,0.35,0.5,-0.05,-10.00%,14,352,43.26%,0.40540540540540543
PNC,112.0,0.54,0.5,0.65,-0.36,-40.00%,20,166,41.50%,0.4821428571428572
PNC,113.0,0.65,0.7,0.85,-0.04,-5.80%,50,146,39.84%,0.5752212389380531
PNC,114.0,0.88,0.95,1.15,-0.52,-37.14%,17,239,39.16%,0.7719298245614036
PNC,115.0,1.35,1.3,1.5,0.16,+13.45%,48,213,37.96%,1.173913043478261
PNC,116.0,1.77,1.75,1.95,0.27,+18.00%,12,158,37.11%,1.5258620689655171
PNC,117.0,2.01,2.3,2.5,0.41,+25.62%,30,206,36.52%,1.7179487179487178
PNC,118.0,2.75,2.8,3.4,0.6,+27.91%,1,171,41.97%,2.330508474576271
PNC,119.0,4.0,3.6,4.2,1.3,+48.15%,3,383,44.09%,3.361344537815126
PNC,120.0,4.5,4.4,5.0,0.0,-,7,235,45.07%,3.75
PNC,121.0,5.6,5.3,6.0,-0.35,-5.88%,2,100,50.78%,4.628099173553719
PNC,122.0,6.56,6.1,7.0,1.41,+27.38%,2,51,56.20%,5.377049180327869
PNC,123.0,7.31,6.8,8.0,0.0,-,2,18,61.43%,5.943089430894308
PNC,124.0,7.9,7.8,8.9,0.0,-,11,172,63.09%,6.370967741935483
PNC,125.0,9.5,8.9,9.9,0.0,-,8,107,67.87%,7.6
PNC,126.0,10.52,9.7,11.0,0.0,-,2,4,76.12%,8.34920634920635
PNC,127.0,2.2,10.8,12.0,0.0,-,15,15,50.39%,1.7322834645669292
PNC,128.0,13.3,11.8,13.0,-2.05,-13.36%,1,5,53.91%,10.390625
PNC,129.0,11.5,12.7,14.1,0.0,-,10,0,57.23%,8.914728682170542
PNC,130.0,12.71,13.7,15.1,0.0,-,3,3,60.55%,9.776923076923078
PNC,131.0,15.08,14.8,16.0,0.0,-,1,0,63.67%,11.511450381679388
PNC,132.0,13.68,15.7,17.1,0.0,-,11,28,66.80%,10.363636363636363
PNC,134.0,6.81,17.8,19.1,0.0,-,-,0,78.52%,5.082089552238806
PNC,135.0,11.34,18.8,20.0,0.0,-,18,0,76.17%,8.4
PNC,140.0,20.5,23.9,25.0,0.0,-,5,0,96.88%,14.642857142857144
PNC,144.0,27.8,27.6,29.0,-0.4,-1.42%,1,0,50.00%,19.305555555555557
PNC,145.0,26.32,28.5,30.0,0.0,-,-,0,150.78%,18.151724137931037
RTX,85.0,0.05,0.0,0.03,0.0,-,1,1,50.78%,0.05882352941176471
RTX,86.0,0.17,0.0,0.03,0.0,-,1,146,50.78%,0.19767441860465118
RTX,87.0,0.04,0.0,0.06,0.0,-,1,240,51.95%,0.04597701149425287
RTX,88.0,0.09,0.01,0.1,0.0,-,1,5,51.56%,0.10227272727272727
RTX,89.0,0.02,0.0,0.08,0.0,-,1,32,44.34%,0.02247191011235955
RTX,90.0,0.04,0.0,0.06,0.01,+33.33%,1,46,37.11%,0.044444444444444446
RTX,91.0,0.05,0.01,0.07,0.0,-,1,6,33.01%,0.054945054945054944
RTX,92.0,0.03,0.03,0.09,-0.1,-76.92%,2,19,29.40%,0.03260869565217391
RTX,93.0,0.06,0.07,0.09,-0.16,-72.73%,2,107,23.83%,0.06451612903225806
RTX,94.0,0.15,0.14,0.17,-0.24,-61.54%,39,305,21.97%,0.15957446808510636
RTX,95.0,0.29,0.29,0.35,-0.34,-53.97%,20,467,20.95%,0.3052631578947368
RTX,96.0,0.56,0.58,0.64,-0.54,-49.09%,17,167,19.14%,0.5833333333333334
RTX,97.0,1.0,1.08,1.15,-0.57,-36.31%,38,558,18.02%,1.0309278350515463
RTX,98.0,1.58,1.78,1.92,-0.67,-29.78%,5,119,18.80%,1.6122448979591835
RTX,99.0,2.33,2.67,2.86,0.0,-,5,301,22.36%,2.353535353535354
RTX,100.0,4.15,3.6,3.85,0.0,-,3,20,27.34%,4.15
RTX,101.0,4.49,4.6,4.85,0.39,+9.51%,1,45,32.42%,4.445544554455446
RTX,102.0,1.48,5.55,5.9,0.0,-,36,77,40.72%,1.4509803921568627
RTX,103.0,6.95,6.6,6.9,0.0,-,20,29,45.70%,6.747572815533981
RTX,104.0,4.57,7.55,7.9,0.0,-,1,7,50.59%,4.39423076923077
RTX,105.0,3.47,8.55,8.95,0.0,-,2,0,58.69%,3.3047619047619046
V,155.0,0.05,0.0,0.18,0.0,-,-,1,163.28%,0.03225806451612903
V,160.0,0.01,0.0,0.1,0.0,-,1,11,141.41%,0.00625
V,175.0,0.01,0.0,0.06,0.0,-,6,8,104.69%,0.005714285714285714
V,180.0,0.03,0.0,0.03,0.0,-,5,8,89.06%,0.016666666666666666
V,185.0,0.02,0.0,0.03,-0.02,-50.00%,1,9,79.69%,0.010810810810810811
V,190.0,0.01,0.0,0.03,0.0,-,13,22,71.88%,0.005263157894736842
V,195.0,0.02,0.0,0.08,0.0,-,4,62,70.70%,0.010256410256410256
V,200.0,0.02,0.0,0.03,0.0,-,6,86,55.47%,0.01
V,202.5,0.03,0.0,0.03,0.0,-,1,32,51.17%,0.014814814814814815
V,205.0,0.01,0.0,0.01,-0.04,-80.00%,2,86,45.31%,0.004878048780487805
V,207.5,0.2,0.0,0.03,0.0,-,3,32,46.88%,0.0963855421686747
V,210.0,0.01,0.0,0.02,-0.02,-66.67%,209,454,40.63%,0.004761904761904762
V,212.5,0.02,0.01,0.03,-0.01,-33.33%,2,85,38.28%,0.009411764705882354
V,215.0,0.02,0.0,0.03,-0.02,-50.00%,51,597,33.99%,0.00930232558139535
V,217.5,0.02,0.01,0.05,-0.02,-50.00%,5,299,32.03%,0.009195402298850575
V,220.0,0.04,0.03,0.04,-0.05,-55.56%,186,904,26.56%,0.018181818181818184
V,222.5,0.11,0.06,0.1,-0.03,-21.43%,46,298,25.78%,0.04943820224719101
V,225.0,0.14,0.15,0.18,-0.14,-50.00%,393,764,23.54%,0.06222222222222223
V,227.5,0.29,0.27,0.35,-0.23,-44.23%,113,606,21.53%,0.12747252747252746
V,230.0,0.66,0.64,0.71,-0.4,-37.74%,459,442,19.80%,0.28695652173913044
V,232.5,1.4,1.32,1.41,-0.73,-34.27%,298,326,18.14%,0.6021505376344086
V,235.0,2.44,2.6,2.83,-1.16,-32.22%,214,371,18.73%,1.0382978723404257
V,237.5,5.8,4.45,4.95,-0.25,-4.13%,1,42,22.51%,2.442105263157895
V,240.0,7.65,6.8,7.5,-0.3,-3.77%,8,26,30.37%,3.1875
V,245.0,16.04,11.75,12.45,0.0,-,-,10,42.24%,6.546938775510204
VZ,28.0,0.01,0.0,0.02,0.0,-,6,8,115.63%,0.03571428571428571
VZ,29.0,0.03,0.0,0.02,0.0,-,-,100,103.13%,0.10344827586206896
VZ,30.0,0.02,0.0,0.03,0.0,-,1,1090,96.88%,0.06666666666666667
VZ,31.0,0.01,0.0,0.02,0.0,-,1,1015,79.69%,0.03225806451612903
VZ,31.5,0.03,0.0,0.03,0.0,-,-,4,78.13%,0.09523809523809523
VZ,32.0,0.03,0.0,0.03,0.0,-,1,96,71.88%,0.09375
VZ,32.5,0.01,0.0,0.02,0.0,-,33,101,62.50%,0.03076923076923077
VZ,33.0,0.01,0.0,0.01,0.0,-,1,179,51.56%,0.030303030303030304
VZ,33.5,0.01,0.0,0.03,0.0,-,501,674,53.13%,0.029850746268656716
VZ,34.0,0.03,0.0,0.03,0.02,+200.00%,1,506,53.52%,0.08823529411764705
VZ,34.5,0.02,0.0,0.02,0.0,-,739,765,43.75%,0.057971014492753624
VZ,35.0,0.01,0.01,0.02,0.0,-,52,251,37.50%,0.028571428571428574
VZ,35.5,0.01,0.01,0.02,0.0,-,1,323,31.25%,0.028169014084507043
VZ,36.0,0.02,0.02,0.03,0.0,-,82,963,26.95%,0.05555555555555555
VZ,36.5,0.03,0.03,0.05,-0.02,-40.00%,76,691,23.05%,0.0821917808219178
VZ,37.0,0.09,0.09,0.11,0.02,+28.57%,219,1196,20.31%,0.24324324324324323
VZ,37.5,0.23,0.23,0.25,0.08,+53.33%,263,1277,18.07%,0.6133333333333334
VZ,38.0,0.47,0.48,0.53,0.12,+34.29%,51,677,16.50%,1.236842105263158
VZ,38.5,1.07,0.88,0.98,0.27,+33.75%,1,733,20.31%,2.7792207792207795
VZ,39.0,1.49,1.38,1.49,-0.04,-2.61%,4,2190,28.91%,3.8205128205128203
VZ,39.5,2.06,1.83,2.0,0.0,-,3,4,37.11%,5.215189873417722
VZ,40.0,2.48,2.34,2.48,0.0,-,7,102,40.23%,6.2
VZ,40.5,2.87,2.81,2.99,0.0,-,3,4,48.44%,7.08641975308642
VZ,41.0,3.46,3.3,3.5,0.56,+19.31%,2,20,56.25%,8.439024390243903
VZ,42.0,4.65,4.3,4.55,0.0,-,1,1,76.56%,11.071428571428573
VZ,42.5,3.52,4.75,5.05,0.0,-,1,0,82.81%,8.282352941176471
VZ,43.0,5.77,5.25,5.55,0.0,-,1,0,88.48%,13.418604651162791
VZ,45.0,7.7,7.3,7.5,0.0,-,1,0,98.83%,17.11111111111111
VZ,46.0,7.9,8.3,8.55,0.0,-,1,0,120.31%,17.17391304347826
VZ,55.0,17.2,17.3,17.5,0.0,-,1,1,180.47%,31.27272727272727
WM,135.0,0.15,0.0,0.1,0.0,-,-,1,93.36%,0.1111111111111111
WM,145.0,0.42,0.0,0.1,0.0,-,10,2,66.80%,0.28965517241379307
WM,150.0,0.08,0.0,0.1,0.0,-,2,10,53.91%,0.05333333333333334
WM,155.0,0.1,0.0,0.1,0.0,-,2,18,46.19%,0.06451612903225806
WM,157.5,0.05,0.0,0.1,-0.75,-93.75%,1,13,39.26%,0.031746031746031744
WM,160.0,0.05,0.05,0.1,0.0,-,4,5,32.23%,0.03125
WM,162.5,0.08,0.0,0.85,0.0,-,4,14,46.09%,0.04923076923076923
WM,165.0,0.15,0.0,0.2,0.0,-,14,49,21.00%,0.09090909090909091
WM,167.5,0.3,0.3,0.55,-0.2,-40.00%,11,27,18.51%,0.1791044776119403
WM,170.0,1.05,1.15,1.35,-0.35,-25.00%,161,61,14.94%,0.6176470588235294
XOM,75.0,0.03,0.0,0.1,0.0,-,1,1,154.69%,0.039999999999999994
XOM,80.0,0.01,0.0,0.03,0.0,-,5,15,112.50%,0.0125
XOM,85.0,0.02,0.0,0.01,0.0,-,24,147,84.38%,0.023529411764705882
XOM,90.0,0.01,0.0,0.02,0.0,-,34,246,70.31%,0.011111111111111112
XOM,93.0,0.03,0.0,0.02,0.0,-,21,21,59.38%,0.03225806451612903
XOM,94.0,0.02,0.0,0.02,0.0,-,16,16,56.25%,0.02127659574468085
XOM,95.0,0.01,0.0,0.01,0.0,-,48,305,52.34%,0.010526315789473684
XOM,96.0,0.03,0.0,0.03,0.0,-,4,112,50.78%,0.03125
XOM,97.0,0.02,0.0,0.03,0.0,-,1,95,51.95%,0.020618556701030927
